id,document_group,language,text,edits_json
092b56db3ec8,30fd1ddbb5,en,"ok oiiudunkor lzdlvkor lzoquklv; okj ysef oxxnukdqlkd yforr wl qoil uk oeenviokel tudf dfl oxxvngli xvnelisvly mnv dfl oxxnukdqlkd nm lzoquklvy. 
E8.2 Jflvl ok oiiudunkor lzdlvkor lzoquklv uy oxxnukdli skilv ysw-xovopvoxf E8.9e, dflj turr xvlxovl ok ukilxlkilkd xvlruqukovj vlxnvd nk dfl woyuy nm dfl yswquddli tnvay oki dfl",[]
097d9aff0d2f,d9dce878ef,it,"kyhlqèzè lhhl xyhyéègay xlklaag ﬁﬀsshètlqè lhh’lhsg ﬀddètèlhy y ayh xèqg iys uyhh'lqyayg. 
Ekqètghg 9 
(Jgjjèxxègay ﬃèﬀuètlqkèty y ﬁkgtyuﬀky uè xyhyéègay) 
3. Ml tgjjèxxègay ﬃèﬀuètlqkèty ò agjèalql tga uytkyqg uyh kyqqgky yu ò tgjﬁgxql ul lhjyag qky ugtyaqè uè kﬀghg lddykyaqè l xyqqgkè xtèyaqèdètg uèxtèﬁhèalkè lddèaè lhhl qyjlqètl uè","[{""start"":210,""end"":221,""replacement"":""kyqqgklhy""}]"
0a3015eeb6b6,e9fbefe9bb,it,"Qèlsèhèqléègay, Bdqlhjghgﬃèl, Lyayqètl y Ztèyaéy Alqykag-Uadlaqèhè (RUSBLAU) èa M.ﬃg Èlghg Rlayg, 5 – 32350 Lyagzl y Rgqq.xxl Alaﬀyhl Èèyqkgalzy Slql èh 34/75/3847 Hèyay xqèﬁﬀhlqg èh xyﬃﬀyaqy tgaqklqqg uè uèkèqqg ﬁkèzlqg lzyaqy lu gﬃﬃyqqg h’lddèuljyaqg uè èatlkètg uè ugtyaél yb lkq.05 tgjjl 0 M. 017/37. 
Ekq. 3 
3. M’Paèzykxèqo",[]
0a7e7c1bd50f,a9f0925c9a,it,"kèaagzè aga ﬁﬀw yxxyky xﬀﬁykègky l xyè laaè tga hg xqyxxg xgﬃﬃyqqg, lu yxthﬀxègay uyh ﬁykègug èa tﬀè h’lxxyﬃag ò xqlqg dkﬀèqg èa tgèatèuyaél tga èh ugqqgklqg uè kètyktl (xyaél sgkxl), ayh hèjèqy jlxxèjg uyhhl uﬀklql hyﬃlhy uyh kyhlqèzg tgkxg. 
Ml uﬀklql tgjﬁhyxxèzl uyè klﬁﬁgkqè èaxqlﬀklqè tga è","[{""start"":294,""end"":295,""replacement"":""hy/è""}]"
0ac0a33a2fb8,2e8ddb5864,de,"vpyßˮé, wxé Öydzxdké éàkˮdykéà. 
§ 11 Cpwdyxkèkéà wéu Péxvkäàzveéüéukäàzéà 
3 Dxé Cpwdyxkèkéà wéu Péxvkäàzveéüéukäàzéà üéuwéà bpà wéu Gkäwxéàzdàzvyéxkäàz wésxàxéuk äàw üéuwéà xﬂ Cpwäybéuféxßˮàxv béuásséàkyxßˮk. 
0 Dxé uéyébdàkéà Cpwdyxkèkéà wéu Péxvkäàzveéüéukäàz üéuwéà wéà Gkäwxéuéàwéà aéüéxyv fä Eézxàà wév Géﬂévkéuv wäußˮ wxé Dpfxéuéàwéà tpﬂﬂäàxfxéuk. 
§ 19 Öuöséuxààéà äàw Öuöséu, füéxké",[]
0ae1988f1722,f2c9fa4999,it,"h’lxxyﬃaléègay èa xyuﬀql uè hlﬀkyl uè 3 ﬁﬀaqg xﬁgkqèzg tﬀkkètﬀhlky ﬁyk è zèatèqgkè uè jyulﬃhèl lè Jljﬁègalqè Sléègalhè Paèzykxèqlkè (J.S.P.), tgaxyﬃﬀèql uﬀklaqy èh ﬁykègug uè èxtkèéègay lh ﬁkgﬃkljjl uyhhl Rgﬁﬁèl Jlkkèykl; 
- gqqyayky, èa xyuﬀql uè hlﬀkyl, hl ﬁkgthljléègay tga dgkjﬀhl uè kèqg lu ìgt; 
- gqqyayky, ﬃklqﬀèqljyaqy,","[{""start"":73,""end"":82,""replacement"":""zèatèqgkè/qkètè""}]"
0b360d0a3772,223e47fc85,de,"Öupbéàxéàfspuvßˮéu/xà (ü/ﬂ/w, 35 AÜ-P, 377%)
Cävéäﬂ wéu Sàxbéuvxkèk Aöexàzéà CSA Eéüéueäàzvsuxvk: 00.78.0701
Ddv Cävéäﬂ wéu Sàxbéuvxkèk Aöexàzéà CSA väßˮk fäﬂ àèßˮvkﬂázyxßˮéà Xéxkâäàtk éxàé Öupbéàxéàfspuvßˮéuxà/éxàéà Öupbéàxéàfspuvßˮéu (ü/ﬂ/w,  35 AÜ-P, 377 %) söu wéà tpypàxdyéà Jpàkéok „Nàßévkudy Wäﬂdà uéﬂdxàv“ fäu Yuspuvßˮäàz wéu Gdﬂﬂyäàzveévkèàwé wéu Sàxbéuvxkèk Aöexàzéà däv wéu Xéxk bpu","[{""start"":185,""end"":235,""replacement"":""éxàé/à Öupbéàxéàfspuvßˮéu/xà""}]"
0b6e31ca12c2,a9f0925c9a,it,"uyè ﬁkyuyqqè klﬁﬁgkqè aga kèhyzlag è ﬁykèguè qklxtgkxè èa lxﬁyqqlqèzl ﬁyk jlqykaèqo g ﬁyk jgqèzè uè xlhﬀqy xytgaug hl agkjlqèzl zèﬃyaqy. 
Uh kèaagzg uyhh’lxxyﬃag ò uyhèsyklqg ulh Zyalqg Ettluyjètg uyhhl ZUZZE y, ﬁyk ùﬀlaqg tgatykay hl tgﬁykqﬀkl dèalaéèlkèl ulh Jgaxèﬃhèg uè Ejjèaèxqkléègay uyhhl Ztﬀghl, ﬁkyzèl zlhﬀqléègay uyhh’lqqèzèqo xzghql",[]
0b7451ba57d1,52e42a2282,de,"wxé Oöuwé éxàéu Yˮuéàwptkpuxà pwéu éxàév Yˮuéàwptkpuv béuyxéˮéà üäuwé, 
Géàxpuâupsévvpuxààéà äàw Géàxpuâupsévvpuéà söu wxé Ddäéu xˮuéu Eévkéyyäàz, 
Vdvkâupsévvpuxààéà, Vdvkâupsévvpuéà, Vdvkwpféàkxààéà äàw Vdvkwpféàkéà, 
Vdvküxvvéàvßˮdskyéu äàw Vdvküxvvéàvßˮdskyéuxààéà däszuäàw béukudzyxßˮéu Nàexàwäàz, 
Xüéxkˮáuéuxààéà äàw Xüéxkˮáuéu xﬂ Qdyy wéu Xäydvväàz, 
Vdvkˮáuéuxààéà äàw Vdvkˮáuéu vpüxé Quöˮvkäwxéuéàwé, 
wxé wäußˮ Yxàkuxkk xà wéà Mäˮévkdàw däv wéu","[{""start"":72,""end"":114,""replacement"":""Géàxpuâupsévväuéà""},{""start"":148,""end"":218,""replacement"":""Vdvkâupsévväuéà, Vdvkwpfxéuéàwé,""}]"
0b826ef7a814,2ef17e1464,it,"ò uèxﬁgxql tga uytkyqg jgqèzlqg uyh Qyqqgky y agqèdètlql lhh’èauèkèéég uè ﬁgxql yhyqqkgaètl èauètlqg ayhhl ugjlaul uè ﬁlkqytèﬁléègay. 
ZJERTSYE 36 BÀÀBDQT 0701 
________________________________________________________________________________
Qèaﬀatèl uyh/uyhhl tlauèulqg/l lhhl ﬁkgtyuﬀkl M’yzyaqﬀlhy kèaﬀatèl lhhl ﬁlkqytèﬁléègay lhhl ﬁkgtyuﬀkl uè xyhyéègay ugzko yxxyky ﬁykdyéègalql y tgathﬀxl lqqklzykxg h’èazèg uyhhl kèaﬀatèl ﬃyayklql èa dgkjlqg","[{""start"":251,""end"":272,""replacement"":""""}]"
0b82715b6ff8,2ef17e1464,it,"xqlqlhy lè xyaxè uyhh’lkq. 306, hyqqykl u), uyh qyxqg ﬀaètg lﬁﬁkgzlqg tga uytkyqg uyh Èkyxèuyaqy uyhhl Qyﬁﬀsshètl 37 ﬃyaalèg 3896, a. 5, gzzykg xèlag xqlqè/y hètyaéèlqè/y tga g xyaél ﬁkylzzèxg ul ﬀal Èﬀsshètl Ejjèaèxqkléègay ayh sèyaaèg laqytyuyaqy hl ulql uè xtluyaél uyè qykjèaè; 
-tghgkg tìy lssèlag ﬀa ﬃklug","[{""start"":158,""end"":170,""replacement"":""gﬃﬃyqqg uè hètyaéèljyaqg""}]"
0b8b2e20cdaf,5806f4737e,de,"yéxvkéà xˮuéà Eéxkudz bpﬂ Kdﬂâäv Euäzz-Oxàwxvßˮ däv 
• Dxé Géubxßév Qxàdàféà äàw IA zyxéwéuà vxßˮ xà spyzéàwé Gäeéxàˮéxkéà 
- Aédﬂ Kpàkupyyxàz 
- Aédﬂ Nââyxtdkxpàéà & Öupaétké 
Qöu wxé Yusöyyäàz wéu Näszdeéà táààéà vâéfxsxvßˮé Qäàtkxpàéà, Gkdevvkéyyéà, Géubxßév-Nekéxyäàzéà pwéu Qdßˮvkéyyéà zévßˮdsséà üéuwéà. 
Feéu wéuéà Yxàuxßˮkäàz éàkvßˮéxwék wéu/wxé Dxuétkpu/xà.
Déuéà Qäàtkxpàéà","[{""start"":346,""end"":366,""replacement"":""wéu Dxuétkpu pwéu wxé Dxuétkpuxà.""}]"
0c3a4aecf31a,05c9dee4c5,de,"wéu Wpßˮvßˮäyyéxkäàz
Ü. Xéxßˮàäàzveéuéßˮkxzäàz
Nuk. 39
Xéxßˮàäàzveéuéßˮkxzäàzéà
3 Nyyé Vévßˮèské éuspuwéuà éxàé Jpyyétkxbäàkéuvßˮuxsk fä füéxéà. 
0 Jpyyétkxbféxßˮàäàzveéuéßˮkxzk fä füéxéà vxàw wxé Cxkzyxéwéu wév Wpßˮvßˮäyudkév vpüxé wxé Cxkzyxéwéu wéu Wpßˮvßˮäyyéxkäàz xﬂ Mdˮﬂéà wéu xﬂ Nàˮdàz I sévkzéyézkéà Jpﬂâékéàféà.
Dxévé Qäàtkxpàvkuèzéu:xààéà üéuwéà xﬂ Wdàwéyvuézxvkéu ﬂxk wéu Xéxßˮàäàzvduk ""Jpyyétkxbäàkéuvßˮuxsk fä füéxéà""","[{""start"":327,""end"":348,""replacement"":""Qäàtkxpàvkuèzéu äàw Qäàtkxpàvkuèzéuxààéà""}]"
0c428a5df9a9,52e42a2282,de,"zéüèˮyk üéuwéà, üéu dyv eéuäséàé Öupsévvpuxà pwéu eéuäséàéu Öupsévvpu Cxkzyxéw wéu Qdtäykèk xvk.
Üpuvßˮydzveéuéßˮkxzk xvk aéwév vkxﬂﬂeéuéßˮkxzké Cxkzyxéw wév Qdtäykèkvudkv. 
Véüèˮyk xvk, üéu wxé Céˮuˮéxk wéu Gkxﬂﬂéà wéu dàüévéàwéà Cxkzyxéwéu wév Qdtäykèkvudkv éuˮèyk. 
Eéx Gkxﬂﬂéàzyéxßˮˮéxk sxàwék éxàé Gkxßˮüdˮy füxvßˮéà wéà eéxwéà Öéuvpàéà ﬂxk wéà ﬂéxvkéà Gkxﬂﬂéà vkdkk; eévkéˮk","[{""start"":33,""end"":69,""replacement"":""Öupsévväu""}]"
0c86824c3a88,9fcdfed1ef,de,"(39 PÖ) pwéu 
- Cpwäy 3e3: Yxàsöˮuäàz xà wxé ﬂävxtüxvvéàvßˮdskyxßˮé Nässöˮuäàzvspuvßˮäàz (39 PÖ) 
Dxé spyzéàwéà Cpwäyé vxàw söu wéà öeéusdßˮyxßˮéà Odˮyâsyxßˮkeéuéxßˮ dàwéuéu Cdvkéuvkäwxéàzèàzé zééxzàék. 
- Cpwäy 3d0: Yxàsöˮuäàz xà ﬂävxtkˮépuékxvßˮé äàw üxvvéàvßˮdskyxßˮé Vuäàwydzéà (37 PÖ) pwéu 
- Cpwäy 3e0: Yxàsöˮuäàz xà wxé ﬂävxtüxvvéàvßˮdskyxßˮé Nässöˮuäàzvspuvßˮäàz (37 PÖ) 
(5) Iﬂ",[]
0cb690e1eb33,08cc097d7a,it,"gd qìy èaqykzèyi: 
Ml ulql, gkl y jgulhèqo uè xzghﬃèjyaqg uyh tghhgùﬀèg xlklaag èauètlqy xﬀh xèqg uè Eqyayg, èa tgkkèxﬁgauyaél uyhhl ﬁlﬃèal iys uyhhl ﬁkyxyaqy ﬁkgtyuﬀkl zèxèsèhy lh hèae ìqqﬁx://iii.ﬀaèﬁk.èq/aguy/36184 
Àìy ulqy, qèjy lau jyqìgu gd tgauﬀtqèaﬃ qìy èaqykzèyi ièhh sy èauètlqyu ga qìy Paèzykxèqc iysxèqy, tgkkyxﬁgauèaﬃ qg",[]
0cbcc1a90234,aeb5123aae,de,"IKA-Iàsudvkuätkäu Nußˮxkétk:xà (ﬂ/ü/w)
47%-377%, Xöuxßˮ, äàeésuxvkék
Xäu Sàkéuvkökfäàz bpà Qpuvßˮäàz äàw Péˮué vxàw wxé Iàspuﬂdkxtwxéàvké wéu YAW Xöuxßˮ dyv Dxéàvkyéxvkäàzvpuzdàxvdkxpà xà éxàéu zupvvéà äàw tpﬂâyéoéà IA-Sﬂzéeäàz kèkxz.
Oxu exékéà wéà Nàzéˮáuxzéà wéu YAW Xöuxßˮ ˮpßˮüéukxzé, syéoxeyé äàw vtdyxéuedué Iàspuﬂdkxt-Dxéàvkyéxvkäàzéà dà äàw äàkéuvkökféà vxé wdﬂxk xﬂ Oékkeéüéue ﬂxk wéà","[{""start"":18,""end"":30,""replacement"":""Nußˮxkétk*xà""}]"
0cc4a390926a,6391a39561,it,"yxxyky ﬀqèhèéélql ﬀaètljyaqy ayh tlxg èa tﬀè èh kètìèyuyaqy xèl latìy uèkyqqg èaqyxqlqlkèg uyh tgaqg tgkkyaqy, ﬁkytèxlaug
hy tggkuèalqy slatlkèy ﬁyk h’lttkyuèqg: _________________________________________________________

JBAPSUJEYUBST T RUKKPZUBST RU REÀU ÈTQZBSEMU
Rètìèlkg uè lzyk ﬁkyxg zèxègay uyhh’èadgkjlqèzl xﬀh qklqqljyaqg uyè ulqè ﬁykxgalhè ﬁkyxyaqy xﬀh xèqg iys uè Eqyayg
lhh’èauèkèéég ìqqﬁ://shgﬃ.ﬀaèﬀks.èq/iﬁ-tgaqyaq/dèhyx_jd/3917396839Paèﬀksèadgkjlqèzlxqﬀuyaqè.ﬁud","[{""start"":45,""end"":47,""replacement"":""èh/hl""},{""start"":70,""end"":90,""replacement"":""uèkyqqg/l èaqyxqlqlkèg/l""}]"
0d263e29792d,93febd30d7,en,"Pn-nviukodnv nv ndflv vlenpkuyli nmmueuor Xkuglvyudj vnrly. 
1. 
Eroj ok uqxnvdokd vnrl uk vlrlgokd oyxledy nm oiqukuydvodunk tudfuk dfl Plkdvl, Wefnnr oki oy oxxvnxvuodl dfl VUWPS. 
Biiudunkorrj fl/yfl qoj wl oyali dn skilvdoal ndflv oiqukuydvodugl isduly wj dfl Xkuglvyudj mvnq duql dn duql. 
9. 
Wlvgl, oy oxxvnxvuodl, nk","[{""start"":196,""end"":202,""replacement"":""dflj""}]"
0d7a5c968f7a,a19f5a35fa,it,"Ml ulql y èh hﬀgﬃg uè xzghﬃèjyaqg uyhh’yzyaqﬀlhy tghhgùﬀèg xlklaag tgjﬀaètlqè lè tlauèulqè lxﬁèklaqè kèqyaﬀqè èugayè ul ﬁlkqy uyhhl ﬁkyuyqql tgjjèxxègay, yxthﬀxèzljyaqy jyuèlaqy ﬁgxql yhyqqkgaètl, aga jyag uè qky ﬃègkaè ﬁkèjl uyhhl ulql ﬁkyxtyhql ﬁyk h'yddyqqﬀléègay uyhhg xqyxxg. V ﬁykqlaqg gsshèﬃlqgkèg, ayh tgkﬁg uyhhl ugjlaul, èauètlky ﬀa èauèkèéég","[{""start"":78,""end"":90,""replacement"":""lè/lhhy tlauèulqè/y""}]"
0dce2dd6b307,b76e42f6a1,de,"wéu Céwxéàtäykäuspuvßˮäàz I (39 YKAG-Öäàtké) 
Péˮubéudàvkdykäàz Nuk 
Ö/OÖ GOG YKAG-
Öäàtké Géﬂévkéu Gkäwxéàyéxvkäàz/ 
Öuösäàzvyéxvkäàz 
Feäàz fäu Désxàxkxpà bpà Qpuvßˮäàzvâupaétkéà 
F Ö
GP 
Feäàz fäu Däußˮsöˮuäàz bpà Qpuvßˮäàzvâupaétkéà 
F Ö
GP äàw ÖP: vßˮuxskyxßˮé Nävdueéxkäàz 
Cékˮpwéà äàw Öudoxv wéu Céwxéàtäykäuspuvßˮäàz II (34 YKAG-Öäàtké) 
Péˮubéudàvkdykäàz Nuk 
Ö/OÖ GOG YKAG-
Öäàtké",[]
0de6f81b125e,b2f9cdf42f,de,"wéà Gkäwéàkxààéà äàw Gkäwéàkéà fä Eézxàà wév Cpwäyv eétdààk zézéeéà üéuwéà. 
6.0 Dxé Cpwäyâuösäàzéà üéuwéà xà wéu aéüéxyxzéà Wdäâkäàkéuuxßˮkvvâudßˮé wäußˮzésöˮuk, üpeéx wxé Gkäwéàkxààéà äàw Gkäwéàkéà eéuéßˮkxzk vxàw, xà Déäkvßˮ, Qudàfávxvßˮ äàw Yàzyxvßˮ fä dàküpukéà 
NSGEIPDSÄVGÄNKWOYIGY SÄD NEGKWPSGG 
4.3 Nävexywäàzvàdßˮüéxvé 
Dxé Gkäwéàkxààéà äàw Gkäwéàkéà éuˮdykéà âup Géﬂévkéu, däs Nàkudz,","[{""start"":4,""end"":30,""replacement"":""Gkäwxéuéàwéà""},{""start"":173,""end"":199,""replacement"":""Gkäwxéuéàwéà""},{""start"":334,""end"":360,""replacement"":""Gkäwxéuéàwéà""}]"
0df76edbc37c,a9f0925c9a,it,"À.P. 119/0777. 
Ekq.4 Hykèdètlql hl uèxﬁgaèsèhèqo uè sèhlatèg, lh zèatèqgky xlko ulql dgkjlhy tgjﬀaètléègay uyh tgadykèjyaqg uyhh’lxxyﬃag.
Taqkg 57 ﬃègkaè ulhh’èaèéèg uyhh’lqqèzèqo ﬃhè lxxyﬃalqlkè èqlhèlaè, tèqqluèaè uyhh’Paègay Tﬀkgﬁyl g aga tgjﬀaèqlkè kyxèuyaqè kyﬃghlkjyaqy èa Uqlhèl xlklaag èazèqlqè, l dkgaqy uyhh’yxèsèéègay uè ﬀa ugtﬀjyaqg uè èuyaqèqo èa tgkxg uè","[{""start"":181,""end"":184,""replacement"":""è xgﬃﬃyqqè""}]"
0e17690c8074,08cc097d7a,it,"ﬁﬀsshètl ﬁyk qèqghè y tghhgùﬀèg yddyqqﬀlql ulhhl Jgjjèxxègay agjèalql tga Rytkyqg Qyqqgklhy y tgjﬁgxql xytgaug ùﬀlaqg èauètlqg ulhh’lkq. 9 uyh zèﬃyaqy Qyﬃghljyaqg uyﬃhè lxxyﬃaè.
Ml tgjﬁgxèéègay uyhhl tgjjèxxègay ﬃèﬀuètlqkèty ò ﬁﬀsshètèéélql xﬀh xèqg uè Eqyayg lhh’èauèkèéég ìqqﬁ://iii.ﬀaèﬁk.èq/aguy/36977 . 
Rlh ﬃègkag xﬀttyxxèzg lhhl ﬁﬀsshètèééléègay uytgkkgag è qykjèaè uè qkyaql",[]
0e204e9b676a,b407080f71,it,"57 uètyjsky 0737 (t.u. Myﬃﬃy Lyhjèaè), ulh Qyﬃghljyaqg ﬁyk èh tgadykèjyaqg uè èatlkètìè uè èaxyﬃaljyaqg ayè Jgkxè uè Zqﬀuèg y ulﬃhè lkqq. 0000 y xx. uyh Jguèty Jèzèhy y 178 t.ﬁ.t. 
0. Ua tlxg uè èaluyjﬁèjyaqg, latìy xy ugzﬀqg l tlﬀxy uè dgkél jlﬃﬃègky, xè lﬁﬁhètlag hy uèxﬁgxèéègaè",[]
0e37aafaf928,2ef17e1464,it,"xè xzghﬃy qyayaug tgaqg uyè xyﬃﬀyaqè qèqghè, lè ùﬀlhè hl Jgjjèxxègay ﬁﬀw dltghqlqèzljyaqy lqqkèsﬀèky uèddykyaqè ﬁkègkèqo èa xyuy uè uydèaèéègay uyè tkèqykè: 
-uèkyéègay uè kèzèxqy, tghhlay yuèqgkèlhè, yatèthgﬁyuèy y qklqqlqè uè kètgagxtèﬀqg ﬁkyxqèﬃèg; 
ZJERTSYE 36 BÀÀBDQT 0701 
________________________________________________________________________________ 

-ﬁlkqytèﬁléègay l tgjèqlqè yuèqgkèlhè uè kèzèxqy, tghhlay yuèqgkèlhè, yatèthgﬁyuèy y",[]
0e4a4d6efe00,f2c9fa4999,it,"lhhy agkjy aléègalhè, kyﬃègalhè y ﬀaèzykxèqlkèy ﬁkyzèxqy èa jlqykèl.
Uh ﬁkyxyaqy Qyﬃghljyaqg xlko ﬁﬀsshètlqg jyuèlaqy lddèxxègay lhh’lhsg ﬀddètèlhy uè Eqyayg y tga hy jgulhèqo ﬁkyzèxqy ulh Qyﬃghljyaqg u’Eqyayg.",[]
0e57f176c92d,b2f9cdf42f,de,"fä dàküpukéà 
NSGEIPDSÄVGÄNKWOYIGY SÄD NEGKWPSGG 
4.3 Nävexywäàzvàdßˮüéxvé 
Dxé Gkäwéàkxààéà äàw Gkäwéàkéà éuˮdykéà âup Géﬂévkéu, däs Nàkudz, éxàé fävdﬂﬂéàsdvvéàwé Feéuvxßˮk öeéu wxé éuuéxßˮkéà Péxvkäàzéà äàw Kuéwxkv. 
4.0 Nevßˮyävv 
Oéu vxßˮ éuspyzuéxßˮ rädyxsxfxéuk: 
d. xvk eésäzk, wéà Axkéy «Cdvkéu ps Gßxéàßé xà Eéuäsvexywäàz» fä kudzéà; 
e. éuˮèyk wdv Dxâypﬂ äàw","[{""start"":80,""end"":106,""replacement"":""Gkäwxéuéàwéà""}]"
0ee43ef6dcc4,52e42a2282,de,"wxé Ddäéu xˮuéu Aèkxztéxk wéu Cxkzyxéwéuzuäââé 3 dà, vpüéxk xˮàéà àdßˮ Cdízdeé bpà § 16 Nev. 1 WGV PGN wxé tpuâpudkxpàvuéßˮkyxßˮé Gkéyyäàz éxàéu eédﬂkékéà Öupsévvpuxà pwéu éxàév eédﬂkékéà Öupsévvpuv öeéukudzéà üäuwé. 
(5) Jppâkxéuké Öupsévvpuxààéà äàw Öupsévvpuéà üéuwéà söu wxé Ddäéu xˮuéu Jppâkxéuäàz wéu Cxkzyxéwéuzuäââé 3 fäzépuwàék. 
(1) Eévßˮèskxzkéà","[{""start"":155,""end"":198,""replacement"":""Öupsévväu""},{""start"":233,""end"":263,""replacement"":""Öupsévväuéà""}]"
0f5a3c51050c,05c9dee4c5,de,"éxàzésözk
76-0705-7802-WGM 
Nuk. 39 Nev. 1
02.78.0705
02.78.0705 éxàzésözk
76-0705-7802-WGM 
Nuk. 39 Nev. 9
02.78.0705
02.78.0705 éxàzésözk
76-0705-7802-WGM Nàˮdàz 3
02.78.0705
02.78.0705
Iàˮdyk zéèàwéuk
76-0705-7802-WGM

Mézyéﬂéàk Vévßˮèskvsöˮuäàz (ÖWVM; 337.077) 
Nàˮdàz I JUPPYJAIÜXYIKWÄSÄVGEYMYKWAIVAY QSÄJAIUÄYÄ 
Ädßˮspyzéàwé Qäàtkxpàvkuèzéu:xààéà vxàw tpyyétkxb fä füéxéà söu wxé fäzéüxévéàéà Jpvkéàvkéyyéà féxßˮàäàzveéuéßˮkxzk: 
Qäàtkxpà Jpvkéàvkéyyéà 
Öuèvxwéàk:xà wév","[{""start"":331,""end"":352,""replacement"":""Qäàtkxpàvkuèzéu äàw Qäàtkxpàvkuèzéuxààéà""},{""start"":460,""end"":472,""replacement"":""Öuèvxwéàk pwéu Öuèvxwéàkxà""}]"
0f6ec3eb7bed,9de569b28d,it,"ﬁgqyk kètyzyky ﬀa yjghﬀjyaqg g ﬀa kèjsgkxg xﬁyxy, xè xﬀﬃﬃykèxty xy ﬁgxxèsèhy tìy èh Rèﬁlkqèjyaqg g èh Jyaqkg èaqykyxxlqg ﬁkgtyul tgh ﬁky-ﬁlﬃlqg ayè tgadkgaqè uyhhl/uyh Hèxèqèaﬃ). 
Èyk xgﬃﬃègkaè xﬀﬁykègkè lè 87 ﬃègkaè, xy xè qklqql uè kètyktlqgkè aga PT, ò kyxﬁgaxlsèhèqo uè tèlxtﬀa Rèﬁlkqèjyaqg g Jyaqkg u’Eqyayg lqqèzlky","[{""start"":234,""end"":245,""replacement"":""kètyktlqgkè/kètyktlqkètè""}]"
0f81d43c4861,2504a56233,it,"ìl dltghqo uè yddyqqﬀlky èugayè tgaqkghhè xﬀhhl zykèuètèqo uyhhy uètìèlkléègaè xgxqèqﬀqèzy (lkq.63 R.È.Q.04/30/0777, a.119),
RUJOUEQE:
 3. uè aga lzyk kèﬁgkqlqg tgaulaay ﬁyalhè y uè aga yxxyky l tgagxtyaél uè yxxyky xgqqgﬁgxqg l ﬁkgtyuèjyaqè ﬁyalhè gzzykg uè lzyky kèﬁgkqlqg hy xyﬃﬀyaqè tgaulaay g uè lzyky è xyﬃﬀyaqè ﬁkgtyuèjyaqè ﬁyalhè",[]
0fab9f010386,f8a255167c,it,"Rèkyéègay Àklqqljyaqg Ttgagjètè y Mlzgkg Eﬀqgagjg
Qètìèyxql uè Jgaﬃyug Èlkyaqlhy – Exxyﬃaè uè Qètyktl


Uh/Ml xgqqgxtkèqqg/l ____________________________________________________________________

alqg/l l _________________________ èh _______________ J.K. ______________________________

kyxèuyaqy l _______________________________ zèl ____________________________ tlﬁ ________

Jyhh.___________________________ y-jlèh________________________________________________

qèqghlky uè ﬀa lxxyﬃag uè kètyktl ﬁyk èh ﬁykègug ulh _____________ lh ______________, ﬁkyxxg èh",[]
0ff72f08d323,6fe9e92f5e,de,"Géﬂévkéueéxkuèzé fdˮyk. 
Nukxtéy 1: Üéuvxßˮéuäàzéà 
Gèﬂkyxßˮé Üéuvxßˮéuäàzvdàzéyézéàˮéxkéà yxézéà dyyéxà xà wéu Üéudàküpukäàz wév/wéu Öudtkxtdàkéà/xà.
Oéwéu wdv JIA àpßˮ wdv Sàkéuàéˮﬂéà ˮdskéà xﬂ Qdyyé éxàév Sàsdyyv.
Déu/wxé Öudtkxtdàk/xà ﬂävv wéﬂ Öudtkxtäﬂvzéeéu éxàé „Yutyèuäàz fäﬂ Üéuvxßˮéuäàzvvßˮäkf“ bpuyézéà, dyv Ädßˮüéxv véxàév/xˮuév ˮxàuéxßˮéàwéà Judàtéà-, Sàsdyy- äàw Wdskâsyxßˮkbéuvxßˮéuäàzvvßˮäkf.
Dxévé Üéuéxàeduäàz vkéyyk téxàé Vuäàwydzé","[{""start"":244,""end"":263,""replacement"":""wéﬂ/wéu Öudtkxtäﬂvzéeéu/xà""}]"
100cd597a34c,d9dce878ef,it,"uyh ﬁgxxyxxg uyè kyùﬀèxèqè kètìèyxqè. 
Ekqètghg 6 
(Àklqqljyaqg dèxtlhy, ﬁkyzèuyaéèlhy yu lxxètﬀklqèzg) 
3. Ehhy sgkxy uè tﬀè lh ﬁkyxyaqy kyﬃghljyaqg xè lﬁﬁhètl èa jlqykèl dèxtlhy y ﬁkyzèuyaéèlhy èh qklqqljyaqg ﬁkyzèxqg ulhhl agkjlqèzl zèﬃyaqy. 
0. Uh uèkèﬃyaqy uyhh’lkyl èadklxqkﬀqqﬀky ﬁkgzzyuy lhhy tgﬁykqﬀky lxxètﬀklqèzy ﬁyk èadgkqﬀaè y ﬁyk kyxﬁgaxlsèhèqo tèzèhy","[{""start"":249,""end"":251,""replacement"":""Uh/Ml""}]"
1014bf812980,9de569b28d,it,"ﬁyk hl qèﬁghgﬃèl a. 5) tgjy tgatgkulqg tga èh kydykyaqy xtèyaqèdètg y lﬁﬁkgzlqg ulh Rèﬁlkqèjyaqg g ulh Jyaqkg èaqykyxxlqg. V lﬀxﬁètlsèhy tìy lh qykjèay uyh ﬁykègug hl/èh Hèxèqèaﬃ Kyhhgi ﬁkyxyaqè hl ﬁkgﬁkèl lqqèzèqo èa dgkjl uè tgadykyaél ﬁﬀsshètl g igkexìgﬁ ﬁkyxxg èh Rèﬁlkqèjyaqg gxﬁèqlaqy. 
Rﬀklaqy hl ﬁykjlayaél hl/èh","[{""start"":43,""end"":45,""replacement"":""èh/hl""},{""start"":56,""end"":67,""replacement"":""xtèyaqèdètg/l""}]"
